backend,variant,deg,npts,rep,type,op,maxrelerr,meanrelerr,tpercall
serial,FMA,12,307692,20000,qd,ESTRIN,1.2012e-64,1.8477e-65,1.8909e-07
serial,FMA,12,307692,20000,qd,ESTRIN-V,1.2012e-64,1.8477e-65,1.8952e-07
serial,FMA,12,307692,20000,qd,EVALDIFF,8.2537e-65,1.3634e-65,2.1593e-07
serial,FMA,12,307692,20000,qd,POLYMUL,5.6679e-64,8.1696e-65,8.2168e-07
neon,Q,12,307692,20000,dd,HORNER,1.1933e-32,2.0166e-33,5.2931e-08
neon,Q,12,307692,20000,dd,HORNER-V,1.1933e-32,2.0166e-33,3.8128e-08
neon,Q,12,307692,20000,dd,ESTRIN,2.6966e-32,6.8095e-33,7.7089e-08
neon,Q,12,307692,20000,dd,ESTRIN-V,2.6966e-32,6.8095e-33,7.5736e-08
neon,Q,12,307692,20000,dd,EVALDIFF,5.2252e-31,1.4030e-32,5.1343e-08
neon,Q,12,307692,20000,dd,POLYMUL,8.3856e-32,1.9140e-32,1.5981e-07
neon,Q,12,307692,20000,td,HORNER,1.2866e-48,1.0267e-49,3.1232e-07
neon,Q,12,307692,20000,td,HORNER-V,1.2866e-48,1.0267e-49,2.1616e-07
neon,Q,12,307692,20000,td,ESTRIN,1.3005e-48,1.8151e-49,2.5631e-07
neon,Q,12,307692,20000,td,ESTRIN-V,7.6559e-49,1.4466e-49,2.7418e-07
neon,Q,12,307692,20000,td,EVALDIFF,1.1374e-48,1.0978e-49,3.0741e-07
neon,Q,12,307692,20000,td,POLYMUL,1.7233e-47,2.1396e-48,1.7032e-06
neon,Q,12,307692,20000,qd,HORNER,1.8328e-65,2.7715e-66,7.2857e-07
neon,Q,12,307692,20000,qd,HORNER-V,1.8328e-65,2.7715e-66,2.5468e-07
neon,Q,12,307692,20000,qd,ESTRIN,2.5374e-65,4.9726e-66,7.8322e-07
neon,Q,12,307692,20000,qd,ESTRIN-V,1.2397e-64,1.4001e-65,4.2608e-07
neon,Q,12,307692,20000,qd,EVALDIFF,1.8941e-65,2.8504e-66,7.5523e-07
neon,Q,12,307692,20000,qd,POLYMUL,7.9985e-65,9.7187e-66,3.2142e-06
neon,BF,12,307692,20000,dd,HORNER,1.2377e-32,2.0214e-33,7.5596e-08
neon,BF,12,307692,20000,dd,HORNER-V,1.2377e-32,2.0214e-33,5.0488e-08
neon,BF,12,307692,20000,dd,ESTRIN,2.3795e-32,6.3704e-33,8.3974e-08
neon,BF,12,307692,20000,dd,ESTRIN-V,2.3795e-32,6.3704e-33,8.2623e-08
neon,BF,12,307692,20000,dd,EVALDIFF,5.2252e-31,1.3350e-32,7.0831e-08
neon,BF,12,307692,20000,dd,POLYMUL,8.3856e-32,1.9140e-32,2.1422e-07
neon,BF,12,307692,20000,td,HORNER,7.2963e-49,1.1613e-49,2.1061e-07
neon,BF,12,307692,20000,td,HORNER-V,7.2963e-49,1.1613e-49,1.4443e-07
neon,BF,12,307692,20000,td,ESTRIN,1.3868e-48,2.4850e-49,1.7892e-07
neon,BF,12,307692,20000,td,ESTRIN-V,1.3868e-48,2.4850e-49,1.6262e-07
neon,BF,12,307692,20000,td,EVALDIFF,6.6197e-49,1.6126e-49,2.1340e-07
neon,BF,12,307692,20000,td,POLYMUL,2.9448e-48,9.4841e-49,8.0419e-07
neon,BF,12,307692,20000,qd,HORNER,3.7998e-65,7.6420e-66,3.2161e-07
neon,BF,12,307692,20000,qd,HORNER-V,3.7998e-65,7.6420e-66,2.0884e-07
neon,BF,12,307692,20000,qd,ESTRIN,8.0642e-65,1.4478e-65,2.4459e-07
neon,BF,12,307692,20000,qd,ESTRIN-V,8.0642e-65,1.4478e-65,2.6330e-07
neon,BF,12,307692,20000,qd,EVALDIFF,9.1867e-65,1.2707e-65,3.7443e-07
neon,BF,12,307692,20000,qd,POLYMUL,1.3968e-64,4.0866e-65,1.6668e-06
neon,FMA,12,307692,20000,dd,HORNER,1.2377e-32,2.1381e-33,3.2787e-08
neon,FMA,12,307692,20000,dd,HORNER-V,1.2377e-32,2.1381e-33,2.7579e-08
neon,FMA,12,307692,20000,dd,ESTRIN,3.2610e-32,7.3708e-33,6.8815e-08
neon,FMA,12,307692,20000,dd,ESTRIN-V,3.2610e-32,7.3708e-33,6.5601e-08
neon,FMA,12,307692,20000,dd,EVALDIFF,1.5854e-30,2.2678e-32,3.3199e-08
neon,FMA,12,307692,20000,dd,POLYMUL,8.3856e-32,1.9926e-32,1.4567e-07
neon,FMA,12,307692,20000,td,HORNER,1.2866e-48,1.5887e-49,1.0850e-07
neon,FMA,12,307692,20000,td,HORNER-V,1.2866e-48,1.5887e-49,9.3227e-08
neon,FMA,12,307692,20000,td,ESTRIN,2.0783e-48,3.5700e-49,1.2456e-07
neon,FMA,12,307692,20000,td,ESTRIN-V,2.0783e-48,3.5700e-49,1.2884e-07
neon,FMA,12,307692,20000,td,EVALDIFF,1.6522e-48,2.7594e-49,1.4447e-07
neon,FMA,12,307692,20000,td,POLYMUL,1.7233e-47,1.9181e-48,4.2097e-07
neon,FMA,12,307692,20000,qd,HORNER,1.0435e-64,8.0732e-66,1.5900e-07
neon,FMA,12,307692,20000,qd,HORNER-V,1.0435e-64,8.0732e-66,1.0414e-07
neon,FMA,12,307692,20000,qd,ESTRIN,1.2012e-64,1.8477e-65,1.9070e-07
neon,FMA,12,307692,20000,qd,ESTRIN-V,1.2012e-64,1.8477e-65,2.2423e-07
neon,FMA,12,307692,20000,qd,EVALDIFF,8.2537e-65,1.3634e-65,2.1333e-07
neon,FMA,12,307692,20000,qd,POLYMUL,5.6679e-64,8.1696e-65,8.2225e-07
sve2,Q,12,307692,20000,dd,HORNER,1.1933e-32,2.0166e-33,5.2837e-08
sve2,Q,12,307692,20000,dd,HORNER-V,1.1933e-32,2.0166e-33,3.5000e-08
sve2,Q,12,307692,20000,dd,ESTRIN,2.6966e-32,6.8095e-33,7.5547e-08
sve2,Q,12,307692,20000,dd,ESTRIN-V,2.6966e-32,6.7656e-33,7.6925e-08
sve2,Q,12,307692,20000,dd,EVALDIFF,5.2252e-31,1.4030e-32,5.1450e-08
sve2,Q,12,307692,20000,dd,POLYMUL,8.3856e-32,1.9140e-32,1.6029e-07
sve2,Q,12,307692,20000,td,HORNER,1.2866e-48,1.0267e-49,3.1106e-07
sve2,Q,12,307692,20000,td,HORNER-V,1.2866e-48,1.0267e-49,2.4281e-07
sve2,Q,12,307692,20000,td,ESTRIN,1.3005e-48,1.8151e-49,2.5766e-07
sve2,Q,12,307692,20000,td,ESTRIN-V,7.6559e-49,1.4466e-49,2.7562e-07
sve2,Q,12,307692,20000,td,EVALDIFF,1.1374e-48,1.0978e-49,3.1579e-07
sve2,Q,12,307692,20000,td,POLYMUL,1.7233e-47,2.1396e-48,1.7164e-06
sve2,Q,12,307692,20000,qd,HORNER,1.8328e-65,2.7715e-66,7.5048e-07
sve2,Q,12,307692,20000,qd,HORNER-V,1.8328e-65,2.7715e-66,3.1035e-07
sve2,Q,12,307692,20000,qd,ESTRIN,2.5374e-65,4.9726e-66,8.1332e-07
sve2,Q,12,307692,20000,qd,ESTRIN-V,1.2397e-64,1.4138e-65,4.3906e-07
sve2,Q,12,307692,20000,qd,EVALDIFF,1.8941e-65,2.8504e-66,7.6340e-07
sve2,Q,12,307692,20000,qd,POLYMUL,7.9985e-65,9.7187e-66,3.2371e-06
sve2,BF,12,307692,20000,dd,HORNER,1.2377e-32,2.0214e-33,7.5666e-08
sve2,BF,12,307692,20000,dd,HORNER-V,1.2377e-32,2.0214e-33,4.7341e-08
sve2,BF,12,307692,20000,dd,ESTRIN,2.3795e-32,6.3704e-33,8.5049e-08
sve2,BF,12,307692,20000,dd,ESTRIN-V,2.3795e-32,6.3704e-33,8.3464e-08
sve2,BF,12,307692,20000,dd,EVALDIFF,5.2252e-31,1.3350e-32,7.1685e-08
sve2,BF,12,307692,20000,dd,POLYMUL,8.3856e-32,1.9140e-32,2.1314e-07
sve2,BF,12,307692,20000,td,HORNER,7.2963e-49,1.1613e-49,2.1221e-07
sve2,BF,12,307692,20000,td,HORNER-V,7.2963e-49,1.1613e-49,1.3983e-07
sve2,BF,12,307692,20000,td,ESTRIN,1.3868e-48,2.4850e-49,1.7888e-07
sve2,BF,12,307692,20000,td,ESTRIN-V,1.3868e-48,2.4850e-49,1.6552e-07
sve2,BF,12,307692,20000,td,EVALDIFF,6.6197e-49,1.6126e-49,2.1393e-07
sve2,BF,12,307692,20000,td,POLYMUL,2.9448e-48,9.4841e-49,8.0288e-07
sve2,BF,12,307692,20000,qd,HORNER,3.7998e-65,7.6420e-66,3.2248e-07
sve2,BF,12,307692,20000,qd,HORNER-V,3.7998e-65,7.6420e-66,2.1719e-07
sve2,BF,12,307692,20000,qd,ESTRIN,8.0642e-65,1.4478e-65,2.3916e-07
sve2,BF,12,307692,20000,qd,ESTRIN-V,8.0642e-65,1.4478e-65,2.7311e-07
sve2,BF,12,307692,20000,qd,EVALDIFF,9.1867e-65,1.2707e-65,3.6725e-07
sve2,BF,12,307692,20000,qd,POLYMUL,1.3968e-64,4.0866e-65,1.6182e-06
sve2,FMA,12,307692,20000,dd,HORNER,1.2377e-32,2.1381e-33,3.1781e-08
sve2,FMA,12,307692,20000,dd,HORNER-V,1.2377e-32,2.1381e-33,2.5228e-08
sve2,FMA,12,307692,20000,dd,ESTRIN,3.2610e-32,7.3708e-33,6.3901e-08
sve2,FMA,12,307692,20000,dd,ESTRIN-V,3.2610e-32,7.3708e-33,6.4534e-08
sve2,FMA,12,307692,20000,dd,EVALDIFF,1.5854e-30,2.2678e-32,3.3194e-08
sve2,FMA,12,307692,20000,dd,POLYMUL,8.3856e-32,1.9926e-32,1.5068e-07
sve2,FMA,12,307692,20000,td,HORNER,1.2866e-48,1.5887e-49,1.1306e-07
sve2,FMA,12,307692,20000,td,HORNER-V,1.2866e-48,1.5887e-49,8.9519e-08
sve2,FMA,12,307692,20000,td,ESTRIN,2.0783e-48,3.5700e-49,1.2660e-07
sve2,FMA,12,307692,20000,td,ESTRIN-V,2.0783e-48,3.5700e-49,1.2538e-07
sve2,FMA,12,307692,20000,td,EVALDIFF,1.6522e-48,2.7594e-49,1.3959e-07
sve2,FMA,12,307692,20000,td,POLYMUL,1.7233e-47,1.9181e-48,4.2612e-07
sve2,FMA,12,307692,20000,qd,HORNER,1.0435e-64,8.0732e-66,1.6814e-07
sve2,FMA,12,307692,20000,qd,HORNER-V,1.0435e-64,8.0732e-66,1.2980e-07
sve2,FMA,12,307692,20000,qd,ESTRIN,1.2012e-64,1.8477e-65,1.8545e-07
sve2,FMA,12,307692,20000,qd,ESTRIN-V,1.2012e-64,1.8477e-65,2.1906e-07
sve2,FMA,12,307692,20000,qd,EVALDIFF,8.2537e-65,1.3634e-65,2.1787e-07
sve2,FMA,12,307692,20000,qd,POLYMUL,5.6679e-64,8.1696e-65,8.2323e-07
serial,Q,16,235294,20000,dd,HORNER,1.2647e-32,2.0940e-33,8.2234e-08
serial,Q,16,235294,20000,dd,HORNER-V,1.2647e-32,2.0940e-33,7.5221e-08
serial,Q,16,235294,20000,dd,ESTRIN,3.5585e-32,7.3439e-33,9.2246e-08
serial,Q,16,235294,20000,dd,ESTRIN-V,3.5585e-32,7.3439e-33,9.2265e-08
serial,Q,16,235294,20000,dd,EVALDIFF,2.4742e-31,1.1331e-32,7.9869e-08
serial,Q,16,235294,20000,dd,POLYMUL,4.1796e-32,1.1341e-32,2.6843e-07
serial,Q,16,235294,20000,td,HORNER,2.1192e-48,1.1512e-49,4.2212e-07
serial,Q,16,235294,20000,td,HORNER-V,2.1192e-48,1.1512e-49,5.7713e-07
serial,Q,16,235294,20000,td,ESTRIN,1.4145e-48,2.0107e-49,3.3259e-07
serial,Q,16,235294,20000,td,ESTRIN-V,1.4145e-48,2.0107e-49,3.3266e-07
serial,Q,16,235294,20000,td,EVALDIFF,5.5271e-49,1.1027e-49,4.1507e-07
serial,Q,16,235294,20000,td,POLYMUL,1.2137e-47,1.7747e-48,2.8524e-06
serial,Q,16,235294,20000,qd,HORNER,1.5413e-65,2.5611e-66,9.8707e-07
serial,Q,16,235294,20000,qd,HORNER-V,1.5413e-65,2.5611e-66,9.1522e-07
serial,Q,16,235294,20000,qd,ESTRIN,2.7895e-65,5.6850e-66,1.0722e-06
serial,Q,16,235294,20000,qd,ESTRIN-V,2.7895e-65,5.6850e-66,1.0712e-06
serial,Q,16,235294,20000,qd,EVALDIFF,1.8294e-65,2.3867e-66,1.0259e-06
serial,Q,16,235294,20000,qd,POLYMUL,4.0622e-65,7.4485e-66,5.3652e-06
serial,BF,16,235294,20000,dd,HORNER,1.2647e-32,2.0788e-33,1.0955e-07
serial,BF,16,235294,20000,dd,HORNER-V,1.2647e-32,2.0788e-33,1.0471e-07
serial,BF,16,235294,20000,dd,ESTRIN,3.5585e-32,6.9561e-33,1.0182e-07
serial,BF,16,235294,20000,dd,ESTRIN-V,3.5585e-32,6.9561e-33,1.0149e-07
serial,BF,16,235294,20000,dd,EVALDIFF,2.4742e-31,1.1151e-32,1.0516e-07
serial,BF,16,235294,20000,dd,POLYMUL,4.1796e-32,1.0773e-32,3.6006e-07
serial,BF,16,235294,20000,td,HORNER,2.1192e-48,1.3094e-49,2.9135e-07
serial,BF,16,235294,20000,td,HORNER-V,2.1192e-48,1.3094e-49,2.9051e-07
serial,BF,16,235294,20000,td,ESTRIN,9.2986e-49,2.5650e-49,2.3345e-07
serial,BF,16,235294,20000,td,ESTRIN-V,9.2986e-49,2.5650e-49,2.3165e-07
serial,BF,16,235294,20000,td,EVALDIFF,8.6515e-49,1.8973e-49,2.9656e-07
serial,BF,16,235294,20000,td,POLYMUL,4.1677e-47,2.5588e-48,1.3180e-06
serial,BF,16,235294,20000,qd,HORNER,7.5595e-65,7.9633e-66,4.4448e-07
serial,BF,16,235294,20000,qd,HORNER-V,7.5595e-65,7.9633e-66,4.4544e-07
serial,BF,16,235294,20000,qd,ESTRIN,7.8677e-65,1.6954e-65,3.2551e-07
serial,BF,16,235294,20000,qd,ESTRIN-V,7.8677e-65,1.6954e-65,3.2803e-07
serial,BF,16,235294,20000,qd,EVALDIFF,6.7258e-65,1.2315e-65,4.9950e-07
serial,BF,16,235294,20000,qd,POLYMUL,8.5064e-64,1.1117e-64,2.7976e-06
serial,FMA,16,235294,20000,dd,HORNER,1.1556e-32,2.1761e-33,4.9853e-08
serial,FMA,16,235294,20000,dd,HORNER-V,1.1556e-32,2.1761e-33,4.9524e-08
serial,FMA,16,235294,20000,dd,ESTRIN,4.3199e-32,8.2560e-33,8.1476e-08
serial,FMA,16,235294,20000,dd,ESTRIN-V,4.3199e-32,8.2560e-33,8.1364e-08
serial,FMA,16,235294,20000,dd,EVALDIFF,5.9514e-31,1.5049e-32,5.0228e-08
serial,FMA,16,235294,20000,dd,POLYMUL,4.1796e-32,1.2170e-32,2.5193e-07
serial,FMA,16,235294,20000,td,HORNER,1.1519e-48,1.5538e-49,1.5100e-07
serial,FMA,16,235294,20000,td,HORNER-V,1.1519e-48,1.5538e-49,1.5723e-07
serial,FMA,16,235294,20000,td,ESTRIN,2.1379e-48,3.7718e-49,1.6272e-07
serial,FMA,16,235294,20000,td,ESTRIN-V,2.1379e-48,3.7718e-49,1.6278e-07
serial,FMA,16,235294,20000,td,EVALDIFF,1.4061e-48,2.3576e-49,1.9007e-07
serial,FMA,16,235294,20000,td,POLYMUL,4.1677e-47,2.9600e-48,6.9821e-07
serial,FMA,16,235294,20000,qd,HORNER,5.7516e-65,8.8238e-66,2.2040e-07
serial,FMA,16,235294,20000,qd,HORNER-V,5.7516e-65,8.8238e-66,2.2171e-07
serial,FMA,16,235294,20000,qd,ESTRIN,1.1160e-64,2.1812e-65,2.5474e-07
serial,FMA,16,235294,20000,qd,ESTRIN-V,1.1160e-64,2.1812e-65,2.5454e-07
serial,FMA,16,235294,20000,qd,EVALDIFF,7.6767e-65,1.2162e-65,2.9400e-07
serial,FMA,16,235294,20000,qd,POLYMUL,1.0478e-63,1.0929e-64,1.3764e-06
neon,Q,16,235294,20000,dd,HORNER,1.2647e-32,2.0940e-33,8.2359e-08
neon,Q,16,235294,20000,dd,HORNER-V,1.2647e-32,2.0940e-33,5.8531e-08
neon,Q,16,235294,20000,dd,ESTRIN,3.5585e-32,7.3439e-33,9.2393e-08
neon,Q,16,235294,20000,dd,ESTRIN-V,3.5585e-32,7.3439e-33,8.8847e-08
neon,Q,16,235294,20000,dd,EVALDIFF,2.4742e-31,1.1331e-32,8.0030e-08
neon,Q,16,235294,20000,dd,POLYMUL,4.1796e-32,1.1341e-32,2.6855e-07
neon,Q,16,235294,20000,td,HORNER,2.1192e-48,1.1512e-49,4.2401e-07
neon,Q,16,235294,20000,td,HORNER-V,2.1192e-48,1.1512e-49,2.9131e-07
neon,Q,16,235294,20000,td,ESTRIN,1.4145e-48,2.0107e-49,3.3460e-07
neon,Q,16,235294,20000,td,ESTRIN-V,7.7840e-49,1.5783e-49,3.7603e-07
neon,Q,16,235294,20000,td,EVALDIFF,5.5271e-49,1.1027e-49,4.2318e-07
neon,Q,16,235294,20000,td,POLYMUL,1.2137e-47,1.7747e-48,2.7894e-06
neon,Q,16,235294,20000,qd,HORNER,1.5413e-65,2.5611e-66,9.7946e-07
neon,Q,16,235294,20000,qd,HORNER-V,1.5413e-65,2.5611e-66,3.4499e-07
neon,Q,16,235294,20000,qd,ESTRIN,2.7895e-65,5.6850e-66,1.0774e-06
neon,Q,16,235294,20000,qd,ESTRIN-V,1.2464e-64,1.4366e-65,5.8070e-07
neon,Q,16,235294,20000,qd,EVALDIFF,1.8294e-65,2.3867e-66,1.0357e-06
neon,Q,16,235294,20000,qd,POLYMUL,4.0622e-65,7.4485e-66,5.3667e-06
neon,BF,16,235294,20000,dd,HORNER,1.2647e-32,2.0788e-33,1.0955e-07
neon,BF,16,235294,20000,dd,HORNER-V,1.2647e-32,2.0788e-33,7.2464e-08
neon,BF,16,235294,20000,dd,ESTRIN,3.5585e-32,6.9561e-33,1.0190e-07
neon,BF,16,235294,20000,dd,ESTRIN-V,3.5585e-32,6.9561e-33,9.9424e-08
neon,BF,16,235294,20000,dd,EVALDIFF,2.4742e-31,1.1151e-32,1.0584e-07
neon,BF,16,235294,20000,dd,POLYMUL,4.1796e-32,1.0773e-32,3.5653e-07
neon,BF,16,235294,20000,td,HORNER,2.1192e-48,1.3094e-49,2.9111e-07
neon,BF,16,235294,20000,td,HORNER-V,2.1192e-48,1.3094e-49,1.9595e-07
neon,BF,16,235294,20000,td,ESTRIN,9.2986e-49,2.5650e-49,2.3364e-07
neon,BF,16,235294,20000,td,ESTRIN-V,9.2986e-49,2.5650e-49,2.0413e-07
neon,BF,16,235294,20000,td,EVALDIFF,8.6515e-49,1.8973e-49,2.9500e-07
neon,BF,16,235294,20000,td,POLYMUL,4.1677e-47,2.5588e-48,1.3275e-06
neon,BF,16,235294,20000,qd,HORNER,7.5595e-65,7.9633e-66,4.4390e-07
neon,BF,16,235294,20000,qd,HORNER-V,7.5595e-65,7.9633e-66,2.8043e-07
neon,BF,16,235294,20000,qd,ESTRIN,7.8677e-65,1.6954e-65,3.3138e-07
neon,BF,16,235294,20000,qd,ESTRIN-V,7.8677e-65,1.6954e-65,3.5835e-07
neon,BF,16,235294,20000,qd,EVALDIFF,6.7258e-65,1.2315e-65,4.9991e-07
neon,BF,16,235294,20000,qd,POLYMUL,8.5064e-64,1.1117e-64,2.7606e-06
neon,FMA,16,235294,20000,dd,HORNER,1.1556e-32,2.1761e-33,4.9248e-08
neon,FMA,16,235294,20000,dd,HORNER-V,1.1556e-32,2.1761e-33,3.9646e-08
neon,FMA,16,235294,20000,dd,ESTRIN,4.3199e-32,8.2560e-33,7.9977e-08
neon,FMA,16,235294,20000,dd,ESTRIN-V,4.3199e-32,8.2560e-33,7.4973e-08
neon,FMA,16,235294,20000,dd,EVALDIFF,5.9514e-31,1.5049e-32,4.9535e-08
neon,FMA,16,235294,20000,dd,POLYMUL,4.1796e-32,1.2170e-32,2.4848e-07
neon,FMA,16,235294,20000,td,HORNER,1.1519e-48,1.5538e-49,1.4887e-07
neon,FMA,16,235294,20000,td,HORNER-V,1.1519e-48,1.5538e-49,1.2630e-07
neon,FMA,16,235294,20000,td,ESTRIN,2.1379e-48,3.7718e-49,1.5975e-07
neon,FMA,16,235294,20000,td,ESTRIN-V,2.1379e-48,3.7718e-49,1.5753e-07
neon,FMA,16,235294,20000,td,EVALDIFF,1.4061e-48,2.3576e-49,1.9123e-07
neon,FMA,16,235294,20000,td,POLYMUL,4.1677e-47,2.9600e-48,6.8916e-07
neon,FMA,16,235294,20000,qd,HORNER,5.7516e-65,8.8238e-66,2.1689e-07
neon,FMA,16,235294,20000,qd,HORNER-V,5.7516e-65,8.8238e-66,1.3786e-07
neon,FMA,16,235294,20000,qd,ESTRIN,1.1160e-64,2.1812e-65,2.5168e-07
neon,FMA,16,235294,20000,qd,ESTRIN-V,1.1160e-64,2.1812e-65,2.8628e-07
neon,FMA,16,235294,20000,qd,EVALDIFF,7.6767e-65,1.2162e-65,2.8843e-07
neon,FMA,16,235294,20000,qd,POLYMUL,1.0478e-63,1.0929e-64,1.3568e-06
sve2,Q,16,235294,20000,dd,HORNER,1.2647e-32,2.0940e-33,8.1100e-08
sve2,Q,16,235294,20000,dd,HORNER-V,1.2647e-32,2.0940e-33,5.1881e-08
sve2,Q,16,235294,20000,dd,ESTRIN,3.5585e-32,7.3439e-33,8.5806e-08
sve2,Q,16,235294,20000,dd,ESTRIN-V,3.5585e-32,7.2969e-33,8.8080e-08
sve2,Q,16,235294,20000,dd,EVALDIFF,2.4742e-31,1.1331e-32,7.8921e-08
sve2,Q,16,235294,20000,dd,POLYMUL,4.1796e-32,1.1341e-32,2.6439e-07
sve2,Q,16,235294,20000,td,HORNER,2.1192e-48,1.1512e-49,4.1619e-07
sve2,Q,16,235294,20000,td,HORNER-V,2.1192e-48,1.1512e-49,3.2235e-07
sve2,Q,16,235294,20000,td,ESTRIN,1.4145e-48,2.0107e-49,3.3273e-07
sve2,Q,16,235294,20000,td,ESTRIN-V,7.7840e-49,1.5783e-49,3.6567e-07
sve2,Q,16,235294,20000,td,EVALDIFF,5.5271e-49,1.1027e-49,4.2321e-07
sve2,Q,16,235294,20000,td,POLYMUL,1.2137e-47,1.7747e-48,2.7873e-06
sve2,Q,16,235294,20000,qd,HORNER,1.5413e-65,2.5611e-66,9.8445e-07
sve2,Q,16,235294,20000,qd,HORNER-V,1.5413e-65,2.5611e-66,4.1129e-07
sve2,Q,16,235294,20000,qd,ESTRIN,2.7895e-65,5.6850e-66,1.0911e-06
sve2,Q,16,235294,20000,qd,ESTRIN-V,1.2464e-64,1.4729e-65,5.9872e-07
sve2,Q,16,235294,20000,qd,EVALDIFF,1.8294e-65,2.3867e-66,1.0311e-06
sve2,Q,16,235294,20000,qd,POLYMUL,4.0622e-65,7.4485e-66,5.4070e-06
sve2,BF,16,235294,20000,dd,HORNER,1.2647e-32,2.0788e-33,1.0819e-07
sve2,BF,16,235294,20000,dd,HORNER-V,1.2647e-32,2.0788e-33,6.7130e-08
sve2,BF,16,235294,20000,dd,ESTRIN,3.5585e-32,6.9561e-33,1.0096e-07
sve2,BF,16,235294,20000,dd,ESTRIN-V,3.5585e-32,6.9561e-33,9.7767e-08
sve2,BF,16,235294,20000,dd,EVALDIFF,2.4742e-31,1.1151e-32,1.0446e-07
sve2,BF,16,235294,20000,dd,POLYMUL,4.1796e-32,1.0773e-32,3.5381e-07
sve2,BF,16,235294,20000,td,HORNER,2.1192e-48,1.3094e-49,2.9011e-07
sve2,BF,16,235294,20000,td,HORNER-V,2.1192e-48,1.3094e-49,1.8876e-07
sve2,BF,16,235294,20000,td,ESTRIN,9.2986e-49,2.5650e-49,2.2997e-07
sve2,BF,16,235294,20000,td,ESTRIN-V,9.2986e-49,2.5650e-49,2.0532e-07
sve2,BF,16,235294,20000,td,EVALDIFF,8.6515e-49,1.8973e-49,2.9402e-07
sve2,BF,16,235294,20000,td,POLYMUL,4.1677e-47,2.5588e-48,1.3128e-06
sve2,BF,16,235294,20000,qd,HORNER,7.5595e-65,7.9633e-66,4.3703e-07
sve2,BF,16,235294,20000,qd,HORNER-V,7.5595e-65,7.9633e-66,2.8721e-07
sve2,BF,16,235294,20000,qd,ESTRIN,7.8677e-65,1.6954e-65,3.2543e-07
sve2,BF,16,235294,20000,qd,ESTRIN-V,7.8677e-65,1.6954e-65,3.5742e-07
sve2,BF,16,235294,20000,qd,EVALDIFF,6.7258e-65,1.2315e-65,4.9865e-07
sve2,BF,16,235294,20000,qd,POLYMUL,8.5064e-64,1.1117e-64,2.7478e-06
sve2,FMA,16,235294,20000,dd,HORNER,1.1556e-32,2.1761e-33,4.8738e-08
sve2,FMA,16,235294,20000,dd,HORNER-V,1.1556e-32,2.1761e-33,3.6112e-08
sve2,FMA,16,235294,20000,dd,ESTRIN,4.3199e-32,8.2560e-33,7.6287e-08
sve2,FMA,16,235294,20000,dd,ESTRIN-V,4.3199e-32,8.2560e-33,7.4166e-08
sve2,FMA,16,235294,20000,dd,EVALDIFF,5.9514e-31,1.5049e-32,4.9419e-08
sve2,FMA,16,235294,20000,dd,POLYMUL,4.1796e-32,1.2170e-32,2.4788e-07
sve2,FMA,16,235294,20000,td,HORNER,1.1519e-48,1.5538e-49,1.5324e-07
sve2,FMA,16,235294,20000,td,HORNER-V,1.1519e-48,1.5538e-49,1.1944e-07
sve2,FMA,16,235294,20000,td,ESTRIN,2.1379e-48,3.7718e-49,1.5996e-07
sve2,FMA,16,235294,20000,td,ESTRIN-V,2.1379e-48,3.7718e-49,1.5784e-07
sve2,FMA,16,235294,20000,td,EVALDIFF,1.4061e-48,2.3576e-49,1.9151e-07
sve2,FMA,16,235294,20000,td,POLYMUL,4.1677e-47,2.9600e-48,6.9574e-07
sve2,FMA,16,235294,20000,qd,HORNER,5.7516e-65,8.8238e-66,2.2312e-07
sve2,FMA,16,235294,20000,qd,HORNER-V,5.7516e-65,8.8238e-66,1.7028e-07
sve2,FMA,16,235294,20000,qd,ESTRIN,1.1160e-64,2.1812e-65,2.5027e-07
sve2,FMA,16,235294,20000,qd,ESTRIN-V,1.1160e-64,2.1812e-65,2.8494e-07
sve2,FMA,16,235294,20000,qd,EVALDIFF,7.6767e-65,1.2162e-65,2.8881e-07
sve2,FMA,16,235294,20000,qd,POLYMUL,1.0478e-63,1.0929e-64,1.3574e-06
serial,Q,24,160000,20000,dd,HORNER,1.1862e-32,1.8752e-33,1.3622e-07
serial,Q,24,160000,20000,dd,HORNER-V,1.1862e-32,1.8752e-33,1.2625e-07
serial,Q,24,160000,20000,dd,ESTRIN,3.2371e-32,6.8588e-33,9.5207e-08
serial,Q,24,160000,20000,dd,ESTRIN-V,3.2371e-32,6.8588e-33,9.5167e-08
serial,Q,24,160000,20000,dd,EVALDIFF,1.9486e-31,1.1184e-32,1.3392e-07
serial,Q,24,160000,20000,dd,POLYMUL,1.7188e-31,2.1544e-32,5.4970e-07
serial,Q,24,160000,20000,td,HORNER,1.8870e-48,1.0283e-49,6.2828e-07
serial,Q,24,160000,20000,td,HORNER-V,1.8870e-48,1.0283e-49,8.3583e-07
serial,Q,24,160000,20000,td,ESTRIN,1.3216e-48,1.8970e-49,4.0944e-07
serial,Q,24,160000,20000,td,ESTRIN-V,1.3216e-48,1.8970e-49,4.0916e-07
serial,Q,24,160000,20000,td,EVALDIFF,4.9785e-49,1.0085e-49,6.2304e-07
serial,Q,24,160000,20000,td,POLYMUL,3.8290e-47,2.6004e-48,5.8197e-06
serial,Q,24,160000,20000,qd,HORNER,1.6487e-65,2.7487e-66,1.4389e-06
